UserId,Questions,Answers,Reputation
"60004","9","63","3150"
"629493","15","101","3150"
"30231","3","132","3150"
"60725","0","131","3150"
"223433","4","81","3149"
"711926","49","81","3149"
"2708966","0","140","3149"
"1319","14","80","3149"
"259562","123","112","3149"
"228843","16","100","3149"
"7602","19","164","3148"
"1018582","120","81","3148"
"239657","0","79","3148"
"583301","5","149","3148"
"208318","29","95","3148"
"1001866","2","185","3148"
"119790","32","21","3148"
"558486","3","132","3148"
"21973","14","45","3148"
"32617","6","13","3148"
"1987838","4","297","3148"
"136928","3","64","3147"
"463892","27","111","3147"
"2581401","2","115","3147"
"1462718","216","124","3147"
"1133179","26","142","3146"
"483620","46","156","3146"
"618347","5","130","3146"
"660921","10","136","3146"
"848250","7","107","3146"
"411767","16","109","3145"
"745270","6","102","3145"
"257978","0","68","3145"
"545328","9","112","3145"
"18753","0","23","3144"
"396732","148","47","3144"
"210754","9","254","3144"
"577888","3","31","3144"
"81589","2","29","3144"
"429938","268","116","3144"
"1765925","1","80","3144"
"52176","12","46","3144"
"466215","15","104","3144"
"88631","58","135","3144"
"804978","1","4","3144"
"651924","176","79","3144"
"38663","78","8","3143"
"11487","28","122","3143"
"1267140","1","158","3143"
"73256","5","27","3143"
"775544","9","104","3143"
"211967","39","10","3143"
"336940","159","52","3142"
"340610","2","127","3142"
"645226","85","106","3142"
"1807643","6","158","3142"
"78949","50","107","3142"
"807926","5","226","3141"
"3222695","0","241","3141"
"458973","6","24","3141"
"59438","5","79","3141"
"12082","29","58","3140"
"1228206","32","34","3140"
"317916","5","79","3140"
"89509","8","44","3140"
"873025","7","166","3140"
"1339429","78","82","3140"
"28035","15","56","3140"
"1937302","4","107","3140"
"551841","19","137","3139"
"123011","95","76","3139"
"444874","0","147","3139"
"1772","6","16","3139"
"175387","0","76","3139"
"111243","69","96","3139"
"58743","73","3","3138"
"2374302","5","306","3138"
"49560","159","29","3138"
"1470327","81","138","3138"
"166620","66","128","3138"
"1762224","62","235","3137"
"1961198","4","152","3137"
"2073862","1","144","3137"
"922737","2","141","3137"
"116479","90","49","3137"
"73985","1","27","3136"
"281014","333","14","3136"
"596951","10","72","3136"
"1319088","6","21","3136"
"1951708","36","249","3136"
"51230","102","38","3136"
"603986","153","180","3136"
"1127531","4","95","3136"
"2064206","0","149","3136"
"2213","11","46","3135"
"482317","5","99","3135"
"869033","23","59","3135"
"197","0","45","3135"
"883147","2","1","3135"
"1413240","10","147","3134"
"22914","26","97","3134"
"614112","65","151","3134"
"1287","15","14","3134"
"74183","8","82","3134"
"120447","2","6","3134"
"714319","175","17","3134"
"1416944","6","128","3134"
"1437399","1","159","3134"
"2500951","0","175","3134"
"384713","4","112","3133"
"801698","10","95","3133"
"239129","71","10","3133"
"874752","16","116","3133"
"40956","31","34","3133"
"545952","8","116","3133"
"17145","84","105","3132"
"54435","4","100","3132"
"742660","1","79","3132"
"1373987","22","153","3132"
"2697","22","46","3131"
"491770","23","142","3131"
"515179","3","65","3131"
"18146","8","33","3131"
"129323","0","37","3131"
"368134","17","116","3131"
"345282","77","65","3131"
"151841","160","40","3130"
"286704","50","124","3130"
"238421","18","105","3130"
"173781","35","40","3130"
"2591234","1","120","3130"
"119362","12","43","3130"
"1515052","7","197","3130"
"2289","6","67","3129"
"504213","18","88","3129"
"468302","37","112","3129"
"4747","5","50","3129"
"76349","26","78","3129"
"624869","261","10","3128"
"604526","13","84","3128"
"906136","0","39","3128"
"1443363","96","7","3128"
"1376448","0","174","3128"
"3074592","14","120","3128"
"230431","26","141","3128"
"463535","1","91","3128"
"820597","4","14","3128"
"66145","0","19","3128"
"806684","7","106","3127"
"2854908","6","233","3127"
"9931","35","23","3127"
"96855","49","27","3127"
"494540","56","158","3127"
"2948749","8","196","3127"
"1621209","0","144","3127"
"1359199","1","135","3127"
"179917","0","31","3126"
"1083859","26","150","3126"
"314290","107","154","3126"
"377446","28","47","3126"
"17373","17","87","3125"
"257261","35","93","3125"
"695749","106","133","3125"
"1069189","0","157","3125"
"1341180","76","40","3125"
"374508","5","10","3125"
"676066","75","54","3125"
"1237411","3","73","3125"
"765357","172","72","3125"
"209139","46","141","3124"
"791018","104","144","3124"
"4777","6","78","3124"
"228024","0","22","3124"
"550548","21","145","3124"
"907986","12","123","3124"
"98806","5","150","3124"
"952129","30","140","3124"
"1572562","0","159","3124"
"382053","58","160","3124"
"641032","13","110","3124"
"120901","3","74","3123"
"1093248","1","141","3123"
"328117","0","21","3123"
"1219618","4","77","3123"
"215276","1","61","3123"
"1210983","6","108","3123"
"872856","6","148","3123"
"291772","203","39","3122"
"437282","3","94","3122"
"1752200","43","15","3122"
"55935","72","91","3122"
"677561","5","269","3122"
"185820","26","72","3121"
"1210520","3","112","3121"
"881559","153","99","3121"
"437301","11","133","3121"
"93233","4","110","3121"
"1170385","37","49","3121"
"1219121","9","76","3121"
"15695","3","35","3120"
"32240","104","17","3120"
"136666","57","124","3120"
"166556","263","181","3120"
"26339","64","90","3120"
"52545","14","49","3120"
"139922","0","69","3120"
"222397","9","71","3119"
"2192592","3","145","3119"
"160820","274","69","3119"
"56748","5","124","3119"
"840566","9","187","3119"
"127891","39","86","3119"
"153432","2","59","3119"
"219589","2","102","3119"
"643146","1","150","3119"
"671422","21","141","3119"
"924820","1","195","3119"
"6624","76","23","3118"
"133867","1","37","3118"
"200349","51","116","3118"
"2062384","37","133","3118"
"44715","27","232","3118"
"805252","21","153","3118"
"119005","3","50","3117"
"161625","3","75","3117"
"263998","3","26","3117"
"779324","0","133","3116"
"585101","71","135","3116"
"19163","6","57","3116"
"107510","23","139","3116"
"489704","0","100","3116"
"20164","4","76","3116"
"980520","32","153","3115"
"650444","143","2","3115"
"688958","9","95","3115"
"33204","15","77","3115"
"1802512","4","158","3115"
"32518","14","137","3115"
"444324","45","54","3115"
"10272","42","17","3114"
"87453","3","27","3114"
"577306","17","161","3114"
"866983","0","130","3114"
"1060868","10","132","3114"
"4600","0","70","3114"
"250290","1","66","3113"
"127565","10","98","3113"
"534294","1","1","3113"
"99897","25","8","3113"
"828255","2","81","3113"
"1393908","0","136","3113"
"1671729","4","198","3113"
"206410","7","99","3113"
"861940","14","247","3113"
"78561","34","34","3112"
"586809","31","120","3112"
"51055","2","102","3112"
"899846","15","126","3112"
"95107","40","102","3112"
"61368","1","26","3112"
"1362568","9","100","3112"
"3081018","0","194","3112"
"814628","93","172","3112"
"1207963","11","249","3111"
"2580975","18","194","3111"
"913761","20","130","3111"
"1520714","22","173","3111"
"188276","127","2","3111"
"243942","8","80","3111"
"360447","21","66","3111"
"37575","19","49","3110"
"176492","0","75","3110"
"299897","138","57","3110"
"298847","25","28","3110"
"353652","34","21","3110"
"461499","39","119","3110"
"1107999","7","106","3110"
"37","27","57","3110"
"61249","62","128","3110"
"234232","12","31","3110"
"1888977","22","191","3110"
"137688","8","81","3109"
"791287","11","170","3109"
"1167953","65","250","3109"
"1627410","7","216","3109"
"145682","198","208","3109"
"1211395","8","124","3109"
"137901","4","103","3109"
"875342","59","51","3109"
"92446","11","95","3109"
"1751640","5","200","3109"
"98493","6","111","3109"
"40125","4","69","3109"
"45991","10","125","3108"
"203731","11","168","3108"
"136790","24","83","3108"
"1165146","2","102","3108"
"173473","0","17","3108"
"349661","4","75","3108"
"879601","7","99","3107"
"1744579","6","60","3107"
"713773","7","98","3107"
"789683","9","72","3107"
"1933799","28","274","3107"
"227615","25","110","3107"
"5210","24","56","3106"
"2485966","0","78","3106"
"351060","30","129","3106"
"457488","4","106","3106"
"1244588","1","116","3106"
"352542","0","73","3106"
"8911","1","14","3106"
"510359","0","44","3106"
"62201","5","118","3105"
"5055","68","56","3105"
"1155148","5","51","3105"
"40657","17","48","3105"
"305530","7","91","3104"
"241142","73","45","3104"
"887836","24","78","3104"
"225814","193","56","3104"
"100473","0","20","3104"
"882993","94","83","3104"
"185919","95","40","3104"
"290831","0","1","3104"
"507257","4","144","3104"
"562145","0","152","3103"
"1574248","3","114","3103"
"128629","3","188","3103"
"355491","1","26","3103"
"677472","29","151","3103"
"701926","0","8","3103"
"619570","178","16","3102"
"981616","16","136","3102"
"6152","1","43","3102"
"61168","2","68","3102"
"200783","33","53","3102"
"126749","116","17","3102"
"422578","5","15","3102"
"5030","9","101","3101"
"22371","15","116","3101"
"129599","5","45","3101"
"136796","2","38","3101"
"248279","17","57","3101"
"472537","213","30","3101"
"25680","30","4","3101"
"230631","3","169","3100"
"226672","42","129","3100"
"169922","4","86","3100"
"8174","2","90","3100"
"541208","53","157","3100"
"23107","20","51","3100"
"874178","22","125","3100"
"45813","20","106","3099"
"171012","2","70","3099"
"277337","3","169","3099"
"886707","0","109","3099"
"13800","27","26","3099"
"423632","21","65","3099"
"8715","68","124","3099"
"107102","5","112","3099"
"76381","21","34","3098"
"988","8","26","3098"
"150851","67","54","3098"
"206463","111","45","3098"
"238880","77","62","3098"
"304270","5","123","3098"
"1043380","8","139","3098"
"22162","81","19","3097"
"558009","0","1","3097"
"99967","1","81","3097"
"464350","0","60","3097"
"2128691","82","206","3097"
"390223","8","148","3097"
"43012","11","101","3097"
"40976","23","205","3097"
"1011513","51","140","3097"
"187752","43","67","3097"
"245790","16","74","3097"
"628447","7","86","3096"
"398055","82","46","3096"
"1020667","18","69","3096"
"280603","35","61","3096"
"751527","1","351","3096"
"208066","150","40","3095"
"456274","26","254","3095"
"79111","23","65","3095"
"1397319","5","178","3095"
"1396172","6","133","3095"
"318870","50","85","3095"
"6091","48","44","3095"
"12540","9","41","3095"
"730388","1","45","3094"
"37786","14","43","3094"
"117743","2","70","3094"
"12915","10","91","3094"
"1517453","1","245","3094"
"213689","74","43","3094"
"605240","0","52","3094"
"122835","169","64","3094"
"188729","5","125","3093"
"189429","3","7","3093"
"217067","150","10","3093"
"59202","180","41","3093"
"69882","269","43","3093"
"199649","30","39","3093"
"609760","6","195","3093"
"5466","4","38","3092"
"682662","286","4","3092"
"82952","21","46","3092"
"117073","2","70","3092"
"220129","143","15","3092"
"636892","255","39","3092"
"54576","13","22","3091"
"126517","3","68","3091"
"87079","61","90","3091"
"554279","24","90","3091"
"277763","0","60","3091"
"235855","7","68","3091"
"537173","110","92","3091"
"369789","1","63","3091"
"26627","2","19","3090"
"69424","12","73","3090"
"272958","37","99","3090"
"370421","12","119","3089"
"485608","2","193","3089"
"1597","9","10","3089"
"1387438","19","233","3089"
"574573","39","132","3089"
"44541","0","133","3089"
"77184","11","77","3089"
"727142","5","137","3089"
"396415","6","102","3088"
"397815","1","96","3088"
"448501","7","166","3088"
"19995","4","117","3088"
"83952","121","32","3088"
"603688","40","75","3088"
"24387","1","3","3087"
"80282","79","58","3087"
"811335","67","145","3087"
"437435","6","21","3087"
"188474","14","53","3087"
"1449157","12","104","3087"
"201469","229","43","3087"
"1317394","120","127","3087"
"384533","4","112","3087"
"71519","0","97","3086"
"98959","0","176","3086"
"903124","14","188","3086"
"107797","14","98","3086"
"409475","12","69","3086"
"1838307","29","236","3086"
"248082","25","119","3086"
"519836","214","20","3086"
"225680","16","68","3086"
"19818","18","75","3086"
"490696","1","227","3086"
"693560","422","17","3086"
"1000045","1","86","3085"
"2001511","14","38","3085"
"1482443","4","153","3085"
"95559","24","78","3085"
"702284","18","137","3085"
"40115","2","47","3085"
"50542","28","15","3085"
"336505","3","157","3085"
"258523","1","140","3084"
"901200","27","125","3084"
"1014281","24","147","3084"
"609130","21","42","3084"
"49544","35","90","3084"
"845128","50","168","3084"
"177324","7","133","3083"
"1288294","5","125","3083"
"1478692","1","154","3083"
"3227403","0","209","3083"
"129289","53","71","3083"
"560114","6","120","3083"
"212","4","17","3083"
"67829","11","38","3083"
"66034","0","21","3083"
"133657","3","176","3082"
"682698","4","78","3082"
"37117","15","72","3082"
"1831987","0","182","3082"
"51275","73","98","3082"
"958529","6","101","3082"
"292042","8","154","3082"
"76987","0","12","3081"
"167686","33","9","3081"
"426","139","187","3081"
"17308","2","79","3081"
"1528604","48","139","3081"
"751070","2","83","3081"
"1662998","19","66","3081"
"2083523","35","135","3080"
"386685","15","76","3080"
"592318","5","106","3080"
"392549","10","22","3080"
"649048","0","121","3080"
"658031","324","80","3080"
"2140489","3","219","3080"
"674943","0","121","3080"
"130288","18","21","3080"
"88854","2","36","3079"
"198301","52","82","3079"
"709537","88","90","3079"
"1658676","7","188","3078"
"219604","32","45","3078"
"40707","14","143","3078"
"446576","82","128","3078"
"796419","9","46","3078"
"2491","12","65","3077"
"153350","0","108","3077"
"456062","0","99","3077"
"813142","23","19","3077"
"2351","4","70","3076"
"1058503","0","71","3076"
"15360","28","34","3076"
"32771","66","92","3076"
"483323","1","155","3076"
"139239","36","134","3076"
"599805","0","58","3076"
"2655826","1","175","3075"
"488579","9","172","3075"
"500959","65","135","3075"
"607701","18","99","3075"
"672452","38","131","3075"
"682965","1","113","3075"
"729375","20","133","3075"
"259724","12","81","3075"
"532102","39","104","3075"
"284588","1","46","3074"
"665901","6","74","3074"
"153723","35","121","3074"
"810720","0","133","3074"
"6948","10","55","3074"
"246241","18","80","3074"
"2040925","12","107","3074"
"184998","20","90","3074"
"1998672","4","211","3074"
"59325","19","62","3074"
"572771","103","117","3074"
"630038","3","157","3074"
"48839","1","145","3073"
"160759","1","75","3073"
"1654","9","59","3073"
"266541","27","81","3073"
"992490","1","148","3073"
"214762","0","103","3072"
"640277","1","52","3072"
"801496","26","133","3072"
"127203","7","208","3072"
"252780","31","116","3072"
"1292203","61","207","3072"
"151048","51","79","3072"
"14200","29","79","3071"
"174956","0","1","3071"
"1068986","1","143","3071"
"13750","13","44","3071"
"116546","19","70","3071"
"240439","29","91","3071"
"252428","62","47","3071"
"267542","13","72","3071"
"113173","21","57","3070"
"19513","1","101","3070"
"965783","2","120","3070"
"1578713","9","5","3070"
"1672536","1","76","3070"
"471478","63","43","3070"
"631147","1","108","3070"
"2577734","7","257","3070"
"2806996","5","130","3070"
"137188","0","52","3070"
"502436","54","186","3069"
"211369","1","9","3069"
"91189","18","99","3068"
"597225","8","123","3068"
"6126","15","83","3068"
"15046","6","44","3068"
"134848","11","132","3068"
"148174","20","156","3068"
"1866998","28","178","3068"
"43981","2","83","3067"
"377917","8","142","3067"
"2039713","0","86","3067"
"153863","11","98","3067"
"541420","67","53","3067"
"12649","36","65","3067"
"215412","20","81","3067"
"350931","0","122","3067"
"426812","2","163","3067"
"672221","1","119","3067"
"73632","1","71","3066"
"131410","2","102","3066"
"118962","16","20","3066"
"297809","0","124","3066"
"374866","10","168","3066"
"705414","203","1","3066"
"555798","0","64","3066"
"491044","19","175","3066"
"569976","122","259","3066"
"2686133","4","138","3065"
"52721","9","153","3065"
"155826","3","28","3065"
"20335","19","134","3065"
"1977","0","59","3064"
"92679","369","24","3064"
"505103","17","155","3064"
"2047652","3","175","3064"
"5814","3","31","3064"
"524588","55","83","3064"
"18782","3","147","3064"
"280656","23","74","3063"
"675311","111","197","3063"
"495451","0","127","3063"
"980195","0","121","3063"
"21115","39","48","3063"
"2191695","2","148","3063"
"591114","3","104","3062"
"1243866","3","174","3062"
"22423","7","3","3062"
"1467","17","82","3062"
"34395","82","16","3062"
"18424","2","19","3062"
"72420","93","141","3062"
"207756","66","126","3062"
"1571232","13","229","3062"
"64626","5","208","3062"
"488700","8","174","3062"
"233813","17","152","3061"
"502816","61","168","3061"
"681277","0","70","3061"
"888731","14","220","3061"
"1137672","23","242","3061"
"100175","46","29","3061"
"126015","247","10","3061"
"650157","5","153","3061"
"25650","3","144","3061"
"102526","95","109","3061"
"1715716","28","143","3061"
"664092","8","58","3061"
"291804","5","51","3060"
"344646","0","41","3060"
"18818","40","89","3060"
"1018611","6","119","3060"
"2056067","4","128","3060"
"1161318","10","218","3060"
"606294","12","190","3060"
"752213","4","144","3060"
"2202762","13","139","3059"
"370158","47","171","3059"
"503804","19","148","3059"
"851432","30","90","3059"
"368405","5","16","3059"
"933926","10","139","3059"
"1515834","4","127","3058"
"7624","0","27","3058"
"1327789","0","35","3058"
"81892","91","155","3058"
"253722","13","138","3058"
"436585","53","119","3058"
"1003994","5","137","3058"
"11514","6","56","3057"
"696948","45","115","3057"
"1372399","3","132","3057"
"2683","33","55","3057"
"1362777","10","101","3057"
"1349518","2","113","3057"
"54814","6","94","3057"
"203426","1","106","3057"
"67321","2","35","3057"
"169012","0","74","3057"
"483173","12","67","3057"
"1540859","9","202","3057"
"132845","15","118","3056"
"76263","21","142","3056"
"154477","28","119","3056"
"219229","7","34","3056"
"54288","74","113","3056"
"519515","5","89","3056"
"465986","365","83","3056"
"1845076","2","137","3056"
"456669","0","137","3056"
"966437","67","83","3056"
"18673","24","22","3056"
"25909","27","111","3056"
"180420","118","60","3055"
"482864","6","91","3055"
"226255","37","184","3055"
"799478","79","128","3055"
"1594980","12","203","3055"
"306753","0","90","3055"
"398398","175","19","3055"
"1208233","41","140","3055"
"592025","57","147","3055"
"217071","134","55","3055"
"286289","450","9","3055"
"67520","22","112","3054"
"82599","0","55","3054"
"943933","38","134","3054"
"126494","54","39","3054"
"328565","4","61","3054"
"170431","33","83","3054"
"480467","7","38","3054"
"499167","7","66","3054"
"9316","11","16","3054"
"253924","151","95","3053"
"33433","6","88","3053"
"259465","25","73","3053"
"2509901","62","119","3053"
"130717","2","75","3053"
"135555","76","63","3053"
"11722","33","67","3052"
"1217178","72","91","3052"
"1964734","20","191","3052"
"1907","14","129","3052"
"399123","17","87","3052"
"539115","9","142","3051"
"568664","39","85","3051"
"202382","357","14","3051"
"110024","37","31","3051"
"417791","23","119","3051"
"1550040","5","142","3051"
"2088135","4","146","3051"
"26825","2","21","3050"
"80013","6","41","3050"
"543743","15","64","3050"
"301549","37","163","3050"
"458610","183","33","3050"
"2698019","0","180","3049"
"51051","0","16","3049"
"129122","7","126","3049"
"210368","28","68","3049"
"110151","1","84","3049"
"28664","9","75","3049"
"349260","0","171","3049"
"181337","19","141","3048"
"122232","26","63","3048"
"854896","0","23","3048"
"835002","2","179","3048"
"1130734","33","72","3048"
"2384","3","91","3047"
"277078","0","67","3047"
"736172","18","243","3047"
"9632","10","57","3047"
"336827","22","87","3047"
"692065","11","155","3047"
"172973","32","67","3047"
"20406","10","63","3047"
"38851","2","84","3047"
"102536","6","121","3046"
"150325","82","64","3046"
"54055","7","73","3046"
"339768","62","149","3046"
"925978","50","29","3046"
"1157633","14","146","3046"
"5891","6","87","3046"
"71056","5","97","3046"
"700228","13","99","3046"
"594793","2","137","3045"
"1278839","37","285","3045"
"1160937","0","29","3045"
"637545","3","143","3045"
"978515","34","126","3045"
"5086","9","47","3045"
"192512","1","119","3045"
"302749","4","8","3045"
"415409","3","93","3045"
"48729","62","15","3045"
"127422","10","85","3045"
"1860591","1","177","3045"
"2525067","3","244","3044"
"128186","0","75","3044"
"2723","45","12","3044"
"393783","20","106","3044"
"25956","6","65","3044"
"163640","3","107","3044"
"621719","3","121","3044"
"89496","41","68","3043"
"225253","255","43","3043"
"41782","3","137","3043"
"2280525","0","124","3043"
"661589","30","164","3043"
"60371","1","31","3042"
"149692","31","131","3042"
"2227834","64","88","3042"
"464772","2","61","3042"
"1093582","21","162","3042"
"109774","28","45","3042"
"990170","14","147","3041"
"1143116","0","119","3041"
"402149","0","152","3041"
"653511","36","96","3041"
"1099260","2","143","3041"
"681122","2","9","3041"
"97198","13","109","3041"
"45108","16","188","3041"
"2042090","37","115","3041"
"84416","8","61","3040"
"333938","1","87","3040"
"1188322","3","107","3040"
"97869","6","164","3040"
"2284641","5","164","3040"
"2072","5","43","3039"
"105492","6","69","3039"
"242872","2","9","3039"
"585041","0","114","3039"
"6400","30","59","3039"
"207047","148","33","3039"
"249663","2","103","3038"
"1518924","4","205","3038"
"58107","12","116","3038"
"99189","3","36","3038"
"246793","58","18","3038"
"1290720","2","170","3038"
"103766","5","4","3038"
"485498","190","30","3038"
"1041878","7","113","3038"
"398575","9","121","3037"
"467900","20","86","3037"
"1270723","0","104","3037"
"81717","32","98","3037"
"2399024","5","179","3037"
"120898","37","32","3037"
"600110","4","103","3037"
"122201","17","137","3036"
"1218620","4","125","3036"
"245495","109","77","3036"
"72176","17","76","3036"
"1871207","0","180","3036"
"754097","1","121","3036"
"576831","68","66","3035"
"114168","13","36","3035"
"213489","12","105","3035"
"2657","25","31","3035"
"1480","1","44","3034"
"294097","6","283","3034"
"1942750","17","59","3034"
"52986","5","18","3034"
"139022","0","33","3034"
"382489","23","70","3034"
"388182","18","144","3034"
"1307915","29","136","3034"
"262456","8","69","3034"
"17944","8","44","3033"
"190744","14","84","3033"
"3981","0","108","3033"
"330013","37","133","3033"
"95462","11","197","3033"
"142759","45","29","3033"
"776476","62","51","3033"
"338101","13","182","3032"
"447438","1","118","3032"
"410143","4","6","3032"
"1386166","5","95","3031"
"479900","0","103","3031"
"42340","98","27","3031"
"71249","30","76","3031"
"511797","73","123","3031"
"908939","112","39","3031"
"263266","30","129","3031"
"27340","1","37","3031"
"158242","0","180","3031"
"462252","6","42","3031"
"77722","25","129","3030"
"133196","6","16","3030"
"1619796","9","105","3030"
"575766","21","87","3030"
"1831717","0","134","3030"
"1842065","14","205","3030"
"425801","25","97","3029"
"147731","41","29","3029"
"695246","28","138","3029"
"63804","3","76","3028"
"1218765","0","75","3028"
"43665","16","51","3028"
"801751","5","151","3028"
"1059273","32","161","3028"
"188094","0","123","3027"
"640404","1","161","3027"
"2563001","0","104","3027"
"506405","24","19","3027"
"27059","7","58","3026"
"2450730","12","243","3026"
"565877","48","42","3026"
"73046","55","87","3026"
"483162","19","114","3026"
"762089","17","19","3026"
"720164","38","46","3026"
"549755","3","120","3025"
"183624","43","132","3025"
"1237812","0","128","3025"
"605276","0","59","3025"
"232798","51","54","3024"
"745831","4","13","3024"
"1099571","3","84","3024"
"30056","27","30","3024"
"569751","3","92","3024"
"138033","54","129","3024"
"1068546","104","101","3024"
"2533756","10","52","3024"
"1879076","1","208","3024"
"63116","54","58","3024"
"22328","1","46","3024"
"2341679","31","123","3024"
"58132","15","88","3023"
"190376","0","36","3023"
"6456","1","42","3023"
"786284","34","110","3023"
"381699","150","24","3023"
"148766","52","56","3023"
"2999","6","27","3022"
"135687","208","12","3022"
"2984457","25","193","3022"
"467164","15","226","3022"
"1440933","7","84","3022"
"1756131","17","111","3022"
"173480","15","81","3022"
"2112489","119","179","3022"
"147390","74","81","3022"
"119622","33","76","3021"
"603745","3","11","3021"
"10627","0","41","3021"
"76091","10","54","3021"
"1743811","0","157","3021"
"333841","26","102","3021"
"464958","1","17","3021"
"613365","72","62","3021"
"4038","87","28","3021"
"44056","8","78","3021"
"102094","3","148","3021"
"157837","202","53","3020"
"63778","0","96","3020"
"709778","16","84","3020"
"152583","10","49","3020"
"1011544","6","181","3019"
"1497385","23","61","3019"
"1660178","7","366","3019"
"2506786","0","142","3019"
"108434","8","163","3019"
"258177","6","114","3019"
"652649","35","155","3019"
"568458","26","80","3019"
"659248","0","44","3019"
"1988876","241","28","3019"
"375690","0","26","3018"
"1451422","36","149","3018"
"211204","21","130","3018"
"231999","31","108","3018"
"566032","0","170","3018"
"646947","23","90","3018"
"838168","1","23","3018"
"22186","7","125","3017"
"33671","11","32","3017"
"769831","11","236","3017"
"45912","41","89","3017"
"94751","22","48","3017"
"523168","214","27","3017"
"450159","17","54","3016"
"466611","6","114","3016"
"99220","0","80","3016"
"497339","1","129","3016"
"1688185","0","128","3016"
"868492","2","144","3016"
"107768","73","50","3015"
"174129","64","91","3015"
"382920","63","92","3015"
"273075","5","58","3015"
"2653390","10","143","3015"
"7405","0","49","3015"
"128217","71","157","3015"
"123875","0","156","3015"
"214812","103","75","3015"
"25639","0","126","3015"
"565342","5","71","3014"
"2993","45","29","3014"
"181211","32","30","3014"
"175973","4","55","3014"
"1777344","0","128","3014"
"545262","12","32","3014"
"1574198","2","202","3014"
"48710","1","1","3014"
"1333195","2","145","3014"
"700180","14","108","3013"
"1091539","32","181","3013"
"84880","3","64","3013"
"1521186","16","149","3013"
"34441","1","68","3013"
"630170","24","103","3012"
"395258","55","140","3012"
"427158","46","75","3012"
"889960","6","80","3012"
"1077469","0","1","3012"
"97845","3","206","3012"
"269521","91","119","3012"
"1079907","9","244","3011"
"141822","86","66","3011"
"250560","70","68","3011"
"158651","24","81","3011"
"277734","33","31","3011"
"534617","237","0","3011"
"1378453","0","47","3011"
"135722","16","62","3011"
"1517919","7","210","3010"
"552669","64","142","3010"
"8434","0","36","3010"
"76378","21","50","3010"
"1981275","27","95","3010"
"2006488","7","101","3010"
"661363","20","67","3010"
"4396","1","83","3010"
"201934","315","56","3010"
"46239","1","148","3009"
"396005","6","17","3009"
"11760","42","51","3009"
"150058","1","238","3009"
"549007","24","45","3009"
"2680","25","50","3008"
"716076","30","156","3008"
"736391","0","109","3008"
"25234","4","68","3008"
"407528","62","100","3008"
"49804","1","126","3008"
"757154","12","145","3008"
"236008","0","61","3008"
"788134","20","101","3008"
"1538881","1","148","3008"
"750711","69","181","3007"
"255142","0","32","3007"
"218471","66","24","3007"
"894671","7","107","3007"
"91943","56","34","3007"
"1646106","2","228","3006"
"71877","10","63","3006"
"607876","83","57","3006"
"1225689","0","12","3006"
"398885","0","119","3006"
"63136","16","71","3005"
"274933","4","104","3005"
"431287","15","42","3005"
"206192","6","101","3005"
"568613","6","39","3005"
"96372","1","127","3004"
"329709","34","105","3004"
"1782379","22","91","3004"
"1814343","19","197","3004"
"1076786","2","146","3004"
"74774","4","138","3004"
"245076","284","9","3004"
"748883","4","122","3004"
"828867","109","96","3004"
"877732","1","122","3004"
"82354","30","61","3004"
"200445","13","93","3004"
"1688440","54","20","3003"
"233581","2","97","3003"
"411326","4","71","3003"
"1948198","1","162","3003"
"35958","5","73","3003"
"39529","67","33","3003"
"2035029","0","107","3003"
"1338201","56","183","3002"
"536388","7","5","3002"
"486547","3","65","3002"
"26112","39","10","3002"
"266252","45","152","3002"
"1211980","13","171","3002"
"241546","9","128","3001"
"1818793","4","121","3001"
"97239","6","23","3000"
"706628","95","70","3000"
"43522","3","11","3000"
"266115","8","97","2999"
"19477","4","82","2999"
"198424","54","82","2999"
"1812457","18","126","2999"
"182327","13","134","2998"
"6062","18","72","2998"
"2765813","1","227","2998"
"79271","5","45","2998"
"94893","92","81","2998"
"556049","15","67","2998"
"938822","44","96","2997"
"1347366","100","37","2997"
"21862","26","91","2997"
"46190","48","37","2997"
"136945","6","120","2997"
"156738","3","93","2997"
"768176","0","116","2997"
"357578","17","86","2997"
"221708","5","121","2997"
"1329529","5","183","2997"
"48234","23","95","2996"
"648723","289","76","2996"
"212538","12","63","2996"
"469708","36","142","2996"
"402053","9","132","2996"
"994834","2","106","2996"
"341362","74","80","2996"
"202991","3","127","2996"
"180416","64","54","2995"
"400222","9","133","2995"
"1116084","1","128","2995"
"1618135","31","199","2995"
"255479","0","159","2995"
"996703","17","223","2995"
"141831","89","35","2995"
"674598","23","193","2995"
"1209020","22","179","2995"
"116858","130","82","2994"
"875519","15","98","2994"
"58158","5","134","2994"
"403146","6","30","2994"
"1482899","58","107","2994"
"315650","22","80","2994"
"288341","200","118","2994"
"1698887","2","137","2993"
"1051734","5","183","2993"
"185475","12","54","2993"
"300188","10","86","2993"
"241232","6","100","2992"
"368259","153","110","2992"
"312907","171","168","2992"
"49808","10","142","2992"
"887128","100","111","2991"
"394012","1","134","2991"
"1020861","3","107","2991"
"70140","56","75","2991"
"609387","189","102","2990"
"83119","12","92","2990"
"1133145","4","239","2990"
"1671066","97","68","2990"
"267010","0","45","2990"
"2976","15","54","2990"
"647242","39","200","2990"
"888051","198","1","2990"
"724310","26","29","2989"
"1914276","0","137","2989"
"807103","20","84","2989"
"246041","14","89","2989"
"176192","2","114","2989"
"1656290","1","145","2989"
"455581","7","57","2989"
"1218548","2","119","2988"
